source_primary,source_secondary,target
CHEBI:174690,CHEBI:135590,MONDO:0005002
CHEBI:2666,CHEBI:8028,UMLS:C0588008
CHEBI:5778,CHEBI:9241,MONDO:0003019
CHEBI:93363,CHEBI:104017,HP:0200026
PUBCHEM.COMPOUND:45357473,CHEBI:6715,MONDO:0006004
CHEBI:3215,CHEBI:6741,NCIT:C34887
CHEBI:3614,CHEBI:27373,UMLS:C0010957
UNII:J7WWH9M8QS,DRUGBANK:DB10763,UMLS:C5441507
UNII:D27V6190PM,CHEBI:6970,MONDO:0006875
CHEBI:47426,CHEBI:9671,HP:0001541
CHEBI:46081,CHEBI:6923,MONDO:0002406
CHEBI:46081,CHEBI:3764,MONDO:0002406
CHEBI:6456,CHEBI:9142,UMLS:C0006434
CHEBI:66901,UNII:8RW88Y506K,MONDO:0018328
DRUGBANK:DB16613,PUBCHEM.COMPOUND:3467,MONDO:0005246
PUBCHEM.COMPOUND:10219851,CHEBI:31832,HP:0003326
CHEBI:40279,CHEBI:3023,HP:0002149
CHEBI:8426,CHEBI:27882,MONDO:0005393
CHEBI:31638,CHEBI:93752,NCIT:C148081
CHEBI:75832,CHEBI:27470,UMLS:C1623040
CHEBI:2668,CHEBI:39548,MONDO:0009348
UNII:PQX0D8J21J,CHEBI:46345,CHEBI:33364
DRUGBANK:DB15823,CHEBI:27974,MONDO:0001433
CHEBI:8461,CHEBI:8093,UMLS:C0749874
CHEBI:31608,CHEBI:27470,MONDO:0000755
CHEBI:31608,CHEBI:27470,MONDO:0000755
CHEBI:7465,CHEBI:7852,UniProtKB:A0A8D0SEZ5
CHEBI:48947,CHEBI:9587,UMLS:C0729565
CHEBI:28304,CHEBI:27373,NCIT:C50579
CHEBI:41879,CHEBI:63598,NCIT:C3137
UNII:7C00L34NB9,CHEBI:9907,UNII:V9G7HR5L1Q
CHEBI:229764,CHEBI:41879,CHEBI:91326
UMLS:C1609165,CHEBI:44185,MONDO:0007915
CHEBI:85993,CHEBI:6413,NCIT:C15421
UNII:D99YVK4L0X,CHEBI:4672,UMLS:C0242656
UMLS:C0796392,CHEBI:6520,UMLS:C0242656
CHEBI:17234,CHEBI:32588,UMLS:C0235395
DRUGBANK:DB11097,UNII:K9NXW456E2,MONDO:0005265
CHEBI:3508,CHEBI:29377,HP:0011854
CHEBI:76010,CHEBI:68606,UMLS:C0877599
CHEBI:76010,CHEBI:63577,UniProtKB:A0A8D0ULR6
CHEBI:27306,CHEBI:3994,HP:0002017
CHEBI:31355,CHEBI:4027,UMLS:C0279779
UMLS:C0021735,CHEBI:63580,MONDO:0005155
UNII:70BSQ12069,CHEBI:39867,MONDO:0002009
CHEBI:2549,CHEBI:5551,HP:0012735
UMLS:C0796392,CHEBI:28748,MONDO:0001944
CHEBI:52010,CHEBI:81717,HP:0410324
CHEBI:5134,CHEBI:2950,HP:0410324
CHEBI:52010,CHEBI:8093,HP:0001742
CHEBI:3077,CHEBI:63845,MONDO:0003799
UNII:LIA7Z4002P,CHEBI:15377,UMLS:C0549433
CHEBI:50815,CHEBI:4903,UMLS:C0342513
CHEBI:521033,CHEBI:9398,UMLS:C0426732
CHEBI:2567,CHEBI:27300,NCIT:C15421
CHEBI:17334,CHEBI:17334,MONDO:0005972
CHEBI:233362,CHEBI:31638,MONDO:0005151
CHEBI:4670,CHEBI:17234,MONDO:0005009
CHEBI:3614,CHEBI:4636,UMLS:C0419324
CHEBI:31498,UMLS:C0111046,UniProtKB:A0A4X1UQ91
CHEBI:30746,CHEBI:17987,UMLS:C0555971
CHEBI:17015,CHEBI:18385,UMLS:C0855232
CHEBI:32139,CHEBI:135598,HP:0005162
CHEBI:3614,CHEBI:39561,UMLS:C0583755
CHEBI:17650,CHEBI:8357,MONDO:0004872
UMLS:C2346820,UMLS:C1367202,MONDO:0005580
CHEBI:6456,CHEBI:3515,MONDO:0005113
CHEBI:3764,CHEBI:3077,DRUGBANK:DB10446
CHEBI:4636,CHEBI:6456,MONDO:0007831
CHEBI:32914,CHEBI:6456,UMLS:C0555971
CHEBI:16914,CHEBI:3001,MONDO:0005083
CHEBI:47381,CHEBI:6456,MONDO:0008136
CHEBI:34764,CHEBI:7507,MONDO:0005326
CHEBI:94563,CHEBI:32914,MONDO:0025598
CHEBI:135214,CHEBI:10454,MONDO:0002009
CHEBI:41879,CHEBI:17698,MONDO:0043885
CHEBI:46195,CHEBI:76128,MONDO:0008383
DRUGBANK:DB15654,DRUGBANK:DB17090,MONDO:0100130
DRUGBANK:DB17091,DRUGBANK:DB15654,MONDO:0100130
UNII:JSV288Q5CV,UNII:JSV288Q5CV,MONDO:0100130
CHEBI:31498,UMLS:C0111046,NCIT:C34887
CHEBI:7507,CHEBI:17650,MONDO:0005504
CHEBI:76128,CHEBI:94557,MONDO:0019735
UNII:UM5219H89V,CHEBI:28364,MONDO:0001356
CHEBI:16914,CHEBI:34764,MONDO:0019289
CHEBI:15365,CHEBI:22652,MONDO:0005709
UNII:RUU8G67GQM,CHEBI:16914,MONDO:0011230
UNII:RUU8G67GQM,CHEBI:16914,UMLS:C0578454
CHEBI:18258,CHEBI:18332,MONDO:0002108
CHEBI:135624,CHEBI:31739,MONDO:0005550
CHEBI:7507,CHEBI:8378,UMLS:C0332686
CHEBI:9667,CHEBI:16914,MONDO:0006525
CHEBI:85161,CHEBI:85155,UMLS:C1112312
UNII:2R04ONI662,CHEBI:36773,UMLS:C0281856
CHEBI:62984,CHEBI:8357,NCIT:C121616
CHEBI:62984,CHEBI:8357,NCIT:C121616
CHEBI:27306,CHEBI:6709,MONDO:0002317
CHEBI:63616,CHEBI:27899,UniProtKB:O75175
CHEBI:7789,CHEBI:5855,HP:0002027
CHEBI:5855,CHEBI:94557,HP:0002027
CHEBI:34764,CHEBI:16914,MONDO:0012994
CHEBI:28864,CHEBI:41879,MONDO:0020944
UMLS:C2346820,UMLS:C1367202,MONDO:0005086
CHEBI:76612,UNII:O43472U9X8,UMLS:C5395609
CHEBI:75832,CHEBI:27470,MONDO:0002280
CHEBI:39548,CHEBI:2668,MONDO:0005148
CHEBI:12777,CHEBI:18145,MONDO:0005328
CHEBI:45924,CHEBI:9332,MONDO:0005441
CHEBI:45924,CHEBI:9332,MONDO:0019345
CHEBI:9332,CHEBI:45924,MONDO:0005662
CHEBI:4631,CHEBI:28775,MONDO:0000945
UNII:81F061RQS4,UNII:7Y4N11PXO8,MONDO:0000945
CHEBI:9667,CHEBI:29013,MONDO:0005271
CHEBI:145994,CHEBI:95341,UMLS:C0748061
UMLS:C5432263,UMLS:C5432264,MONDO:0005821
UMLS:C5432264,UMLS:C5432263,MONDO:0005821
CHEBI:16914,CHEBI:78320,UMLS:C0457978
CHEBI:134719,CHEBI:9421,UMLS:C2189270
CHEBI:47381,CHEBI:8768,NCIT:C3244
CHEBI:5779,CHEBI:52010,MONDO:0011786
CHEBI:59773,CHEBI:52010,MONDO:0024332
CHEBI:5855,CHEBI:7852,NCIT:C27003
CHEBI:82977,CHEBI:85083,UMLS:C4049392
UNII:23OW28RS7P,CHEBI:4309,MONDO:0005113
CHEBI:17754,UNII:K679OBS311,NCIT:C187286
CHEBI:5134,CHEBI:75037,MONDO:0004979
PUBCHEM.COMPOUND:657309,CHEBI:2549,MONDO:0004979
UNII:9810NUL4D1,CHEBI:6970,MONDO:0004979
CHEBI:7507,CHEBI:34764,UMLS:C0263361
CHEBI:9667,CHEBI:16914,UMLS:C0263361
CHEBI:59773,CHEBI:52010,MONDO:0005091
CHEBI:46195,CHEBI:4909,MONDO:0005306
CHEBI:3697,CHEBI:190509,UMLS:C1698397
CHEBI:50742,CHEBI:16469,HP:0000869
CHEBI:46195,CHEBI:7789,HP:0003326
CHEBI:28748,CHEBI:27899,MONDO:0011962
CHEBI:74460,CHEBI:34764,MONDO:0004795
CHEBI:74460,CHEBI:17650,MONDO:0005984
CHEBI:52010,CHEBI:51209,MONDO:0005709
CHEBI:31623,CHEBI:7507,MONDO:0004795
CHEBI:94563,CHEBI:32914,MONDO:0006723
CHEBI:31498,UNII:6V88E24N5T,MONDO:0007186
CHEBI:34764,CHEBI:7507,UMLS:C5441647
CHEBI:4754,CHEBI:9667,MONDO:0004678
CHEBI:9449,CHEBI:5551,HP:0031245
CHEBI:5088,CHEBI:135538,HP:0034267
CHEBI:9449,CHEBI:5551,HP:0034315
CHEBI:6923,PUBCHEM.COMPOUND:71586946,UMLS:C0040250
CHEBI:149601,CHEBI:49040,MONDO:0007750
CHEBI:94440,CHEBI:16467,MONDO:0005812
CHEBI:16080,CHEBI:49575,HP:0007359
CHEBI:28748,CHEBI:4027,MONDO:0005210
CHEBI:17698,CHEBI:41879,MONDO:0003085
CHEBI:3311,CHEBI:27300,UMLS:C0392519
PUBCHEM.COMPOUND:3467,CHEBI:41879,UMLS:C4551678
CHEBI:135499,CHEBI:9671,MONDO:0005044
CHEBI:41872,CHEBI:22652,HP:0000155
CHEBI:22652,CHEBI:48220,UMLS:C0729527
CHEBI:7660,CHEBI:36560,MONDO:0000879
PUBCHEM.COMPOUND:12814875,CHEBI:91231,MONDO:0005920
CHEBI:7507,CHEBI:34764,UMLS:C0086196
CHEBI:32162,CHEBI:8673,MONDO:0005136
CHEBI:74460,CHEBI:17650,MONDO:0001461
UNII:472LWJ3Y9N,CHEBI:22984,UMLS:C0392519
DRUGBANK:DB15794,CHEBI:46859,HP:0000155
CHEBI:6923,PUBCHEM.COMPOUND:71586946,MONDO:0001461
CHEBI:28674,CHEBI:91591,UMLS:C4551678
CHEBI:116735,CHEBI:17650,MONDO:0004872
CHEBI:46195,CHEBI:8069,HP:0002373
CHEBI:2676,CHEBI:48947,UMLS:C0851631
CHEBI:8093,CHEBI:52010,MONDO:0005324
UMLS:C0796392,CHEBI:31941,UMLS:C4721579
CHEBI:16914,CHEBI:34764,MONDO:0005340
CHEBI:17824,CHEBI:17606,UMLS:C0851439
CHEBI:9468,CHEBI:116735,MONDO:0005480
CHEBI:231594,CHEBI:4903,MONDO:0005133
CHEBI:4975,CHEBI:4909,UMLS:C0740418
CHEBI:26710,CHEBI:27373,MONDO:0005961
CHEBI:30769,CHEBI:64733,MONDO:0005393
CHEBI:39585,CHEBI:15765,MONDO:0001945
CHEBI:6832,CHEBI:49662,MONDO:0005554
CHEBI:17115,CHEBI:75832,MONDO:0001357
CHEBI:9321,CHEBI:28971,UMLS:C0860239
CHEBI:22652,CHEBI:18248,MONDO:0000755
CHEBI:22652,CHEBI:18248,MONDO:0000755
UNII:UM5219H89V,CHEBI:27470,MONDO:0004271
CHEBI:63611,CHEBI:41879,UMLS:C0392618
CHEBI:46195,CHEBI:22652,UMLS:C0852402
CHEBI:15640,CHEBI:29034,UMLS:C0240066
CHEBI:5778,CHEBI:3011,MONDO:0005044
CHEBI:9434,CHEBI:2668,MONDO:0005044
CHEBI:46195,CHEBI:7789,HP:0001373
CHEBI:3374,CHEBI:44445,MONDO:0002183
CHEBI:5551,CHEBI:15407,MONDO:0005990
CHEBI:15940,CHEBI:94731,MONDO:0002183
CHEBI:94557,CHEBI:32192,HP:0002487
CHEBI:16914,CHEBI:30746,MONDO:0002041
CHEBI:7789,CHEBI:5855,HP:0003419
CHEBI:3614,CHEBI:27373,MONDO:0011996
CHEBI:6909,CHEBI:6923,MONDO:0002154
CHEBI:6637,PUBCHEM.COMPOUND:139291139,MONDO:0002203
CHEBI:3614,CHEBI:27373,MONDO:0004646
UNII:4A2Y23XK11,UNII:0JSR7Z0NB6,UMLS:C0278987
CHEBI:3611,CHEBI:3743,MONDO:0004247
CHEBI:95178,CHEBI:3611,MONDO:0005292
CHEBI:8093,CHEBI:3398,HP:0001742
CHEBI:231594,CHEBI:4903,HP:0100607
CHEBI:8093,CHEBI:52010,HP:0001742
CHEBI:51209,CHEBI:4470,HP:0001742
CHEBI:46195,CHEBI:51209,HP:0001742
CHEBI:132233,CHEBI:4469,MONDO:0005302
CHEBI:17698,CHEBI:17076,UMLS:C0849784
CHEBI:17650,CHEBI:6923,UMLS:C1323189
CHEBI:32914,CHEBI:116735,HP:0033050
CHEBI:48273,CHEBI:6741,MONDO:0005475
CHEBI:16469,CHEBI:231594,MONDO:0005298
CHEBI:3697,CHEBI:190509,MONDO:0100338
CHEBI:135096,CHEBI:16914,HP:0032510
CHEBI:4309,UNII:23OW28RS7P,MONDO:0005230
CHEBI:18248,CHEBI:192761,MONDO:0002280
CHEBI:34674,CHEBI:17234,MONDO:0001574
PUBCHEM.COMPOUND:11431811,CHEBI:6970,MONDO:0004849
CHEBI:94557,CHEBI:76128,HP:0002487
CHEBI:5134,CHEBI:64064,MONDO:0004849
UMLS:C1948073,UMLS:C3641122,MONDO:0002691
CHEBI:28674,CHEBI:31625,MONDO:0001055
CHEBI:2676,CHEBI:48947,MONDO:0001650
CHEBI:51209,CHEBI:94559,MONDO:0011786
CHEBI:5280,CHEBI:41879,UMLS:C0851772
CHEBI:8346,CHEBI:17606,UMLS:C4759669
CHEBI:135811,CHEBI:31498,HP:0033589
CHEBI:32914,CHEBI:6456,UMLS:C0039437
CHEBI:3764,CHEBI:41879,MONDO:0002922
CHEBI:30742,CHEBI:16997,MONDO:0006733
UNII:K679OBS311,CHEBI:17754,MONDO:0006733
CHEBI:18308,CHEBI:135611,MONDO:0006733
CHEBI:5551,CHEBI:77032,HP:0012735
CHEBI:229630,UNII:61ZBX54883,HP:0012735
CHEBI:8207,CHEBI:9599,MONDO:0100553
CHEBI:188719,CHEBI:6801,MONDO:0005148
UMLS:C1367202,UMLS:C2346820,MONDO:0005012
CHEBI:6801,CHEBI:82720,MONDO:0005148
CHEBI:5383,CHEBI:50122,MONDO:0005148
CHEBI:6801,CHEBI:188719,MONDO:0005148
CHEBI:6801,CHEBI:8805,MONDO:0005148
CHEBI:17568,CHEBI:32188,MONDO:0003060
CHEBI:7735,CHEBI:5118,MONDO:0002009
CHEBI:15367,CHEBI:17594,MONDO:0019289
CHEBI:26710,CHEBI:27373,MONDO:0011786
CHEBI:8093,CHEBI:94559,MONDO:0011786
UNII:YH9K692U9S,CHEBI:31623,MONDO:0011786
CHEBI:88258,CHEBI:45924,UMLS:C1261959
CHEBI:39548,CHEBI:15365,MONDO:0005439
CHEBI:16199,CHEBI:17650,MONDO:0004980
CHEBI:7507,CHEBI:41879,MONDO:0004980
CHEBI:7507,CHEBI:34764,MONDO:0004980
CHEBI:41872,CHEBI:135611,MONDO:0002508
CHEBI:116735,CHEBI:3614,MONDO:0002508
CHEBI:36560,DRUGBANK:DB11111,MONDO:0005326
CHEBI:3614,CHEBI:33118,HP:0025337
CHEBI:7507,CHEBI:8378,MONDO:0005230
CHEBI:16469,CHEBI:231594,HP:0000858
CHEBI:3614,CHEBI:39561,MONDO:0005230
CHEBI:4636,CHEBI:36560,HP:0000989
CHEBI:47381,CHEBI:6456,HP:0001945
CHEBI:27732,CHEBI:5855,HP:0001945
CHEBI:66899,CHEBI:9599,MONDO:0006875
CHEBI:94557,CHEBI:47381,HP:0012531
CHEBI:3175,CHEBI:3176,MONDO:0006875
CHEBI:135976,CHEBI:25187,HP:0002829
CHEBI:17234,CHEBI:32588,MONDO:0004946
CHEBI:17754,UNII:K679OBS311,UMLS:C0234655
CHEBI:134916,CHEBI:46195,HP:0012531
CHEBI:94563,CHEBI:32914,UMLS:C0877508
CHEBI:16914,CHEBI:34764,MONDO:0007758
CHEBI:12777,DRUGBANK:DB13961,MONDO:0100471
CHEBI:3311,UNII:472LWJ3Y9N,MONDO:0005298
CHEBI:135976,CHEBI:25187,MONDO:0005578
UNII:2WU922TK3L,UNII:K6BUU8J72P,UMLS:C4049435
CHEBI:133009,CHEBI:85083,UMLS:C4049431
CHEBI:17754,CHEBI:17924,NCIT:C50748
CHEBI:41879,CHEBI:7660,CHEBI:53775
CHEBI:82405,CHEBI:31174,MONDO:0011438
CHEBI:5779,CHEBI:52010,MONDO:0011786
CHEBI:34674,CHEBI:17234,MONDO:0005279
CHEBI:8310,CHEBI:45924,UMLS:C0015404
CHEBI:9654,CHEBI:46195,HP:0002027
CHEBI:41879,CHEBI:100241,UMLS:C0015404
DRUGBANK:DB10322,DRUGBANK:DB10320,MONDO:0005114
CHEBI:383703,CHEBI:27607,MONDO:0005504
CHEBI:40279,CHEBI:90929,CHEBI:40279
CHEBI:135642,CHEBI:31498,UniProtKB:A0A8D1ZCZ1
CHEBI:2549,CHEBI:3207,MONDO:0004979
CHEBI:2549,CHEBI:3207,MONDO:0004979
CHEBI:4754,CHEBI:9667,MONDO:0005859
CHEBI:74460,CHEBI:17650,MONDO:0011438
UMLS:C0796392,CHEBI:114785,UMLS:C3266992
UMLS:C2369149,UMLS:C2587184,HP:0430034
CHEBI:145499,CHEBI:31687,MONDO:0004975
CHEBI:9599,CHEBI:3175,MONDO:0015912
UNII:234248D0HH,UMLS:C0338204,CHEBI:5971
UNII:DPT0O3T46P,UMLS:C0338204,MONDO:0005036
CHEBI:39548,CHEBI:15365,UMLS:C4324389
UMLS:C4033447,CHEBI:9927,MONDO:0005009
CHEBI:22984,CHEBI:27300,MONDO:0011996
CHEBI:48947,CHEBI:9587,UMLS:C0851989
CHEBI:17594,CHEBI:15367,MONDO:0019289
CHEBI:93363,CHEBI:84115,NCIT:C50572
CHEBI:133538,CHEBI:4046,HP:0004325
CHEBI:6456,CHEBI:9142,UMLS:C0006434
CHEBI:68642,CHEBI:8378,UMLS:C0796611
CHEBI:68642,CHEBI:8382,UMLS:C0796611
CHEBI:91514,CHEBI:31498,HP:0002027
CHEBI:31608,CHEBI:27470,UMLS:C1623040
CHEBI:7465,CHEBI:3219,HP:0025502
PUBCHEM.COMPOUND:71586946,CHEBI:164200,UMLS:C3875026
CHEBI:9671,CHEBI:5778,MONDO:0003019
CHEBI:47381,PUBCHEM.COMPOUND:3467,NCIT:C34938
CHEBI:49040,CHEBI:9150,MONDO:0001336
CHEBI:5778,CHEBI:9241,NCIT:C50611
CHEBI:75832,CHEBI:27470,MONDO:0000755
CHEBI:75832,CHEBI:27470,MONDO:0000755
CHEBI:6832,CHEBI:46195,HP:0002487
CHEBI:5130,CHEBI:94557,HP:0002487
CHEBI:5130,CHEBI:94557,HP:0002487
UNII:8L7891MRB6,CHEBI:145371,MONDO:0005974
UNII:234248D0HH,UMLS:C0338204,CHEBI:5971
UNII:D99YVK4L0X,CHEBI:114785,MONDO:0012315
CHEBI:90879,CHEBI:75179,MONDO:0005821
CHEBI:63717,CHEBI:31536,EFO:0009573
CHEBI:135780,CHEBI:31498,HP:0002487
CHEBI:75998,CHEBI:75045,UniProtKB:A0A8D0SEZ5
CHEBI:4027,CHEBI:31355,UMLS:C0279779
CHEBI:85083,CHEBI:133009,MONDO:0005155
PUBCHEM.COMPOUND:4786,CHEBI:5551,HP:0012735
CHEBI:135285,CHEBI:6801,CHEBI:6801
CHEBI:6801,CHEBI:50122,MONDO:0005148
CHEBI:48213,CHEBI:48220,MONDO:0021245
CHEBI:5551,CHEBI:52010,HP:0410324
CHEBI:16914,CHEBI:29385,HP:0040189
CHEBI:46081,CHEBI:6923,HP:0000989
CHEBI:16914,CHEBI:29385,HP:0000989
UNII:LIA7Z4002P,CHEBI:15377,UMLS:C5391440
CHEBI:8871,CHEBI:6504,UMLS:C2937260
CHEBI:16469,CHEBI:31527,MONDO:0005298
CHEBI:6456,CHEBI:110423,NCIT:C15421
CHEBI:8107,CHEBI:6758,MONDO:0001162
CHEBI:17334,CHEBI:17334,MONDO:0001266
UMLS:C1577331,UNII:4F4X42SYQ6,UniProtKB:A0A8D1C1M1
CHEBI:28864,CHEBI:47381,MONDO:0020944
CHEBI:3508,CHEBI:29377,MONDO:0008315
CHEBI:2639,CHEBI:5778,MONDO:0003019
CHEBI:2639,CHEBI:5778,MONDO:0003019
UMLS:C0796392,CHEBI:45863,MONDO:0001944
UMLS:C0796392,CHEBI:45863,MONDO:0001944
CHEBI:68642,CHEBI:8382,MONDO:0008315
CHEBI:16469,CHEBI:231594,HP:0002791
CHEBI:59732,CHEBI:53691,NCIT:C35135
CHEBI:46195,PUBCHEM.COMPOUND:160883,HP:0012531
CHEBI:3614,CHEBI:187892,UMLS:C1536276
CHEBI:17824,CHEBI:3614,MONDO:0004953
CHEBI:77032,CHEBI:85537,MONDO:0005249
CHEBI:43968,UNII:1C75676F8V,MONDO:0100338
CHEBI:2453,CHEBI:17650,MONDO:0043653
CHEBI:26580,CHEBI:6456,MONDO:0005113
CHEBI:53579,CHEBI:84116,HP:0012735
CHEBI:38545,CHEBI:31932,MONDO:0005439
CHEBI:2668,CHEBI:39548,UMLS:C0340288
CHEBI:3508,CHEBI:29377,MONDO:0001050
CHEBI:12777,CHEBI:18145,MONDO:0005559
CHEBI:50819,CHEBI:36560,UMLS:C0424499
CHEBI:182080,CHEBI:7459,UMLS:C0278139
CHEBI:182080,CHEBI:7459,UMLS:C0278139
CHEBI:48947,CHEBI:472657,MONDO:0003781
CHEBI:17650,CHEBI:31439,MONDO:0002406
CHEBI:7507,CHEBI:41879,MONDO:0002406
CHEBI:7507,UMLS:C0004599,MONDO:0005504
CHEBI:16914,CHEBI:78320,UMLS:C0263631
DRUGBANK:DB17095,UNII:JSV288Q5CV,MONDO:0100130
CHEBI:6923,PUBCHEM.COMPOUND:71586946,MONDO:0019289
CHEBI:47381,CHEBI:75722,MONDO:0005091
CHEBI:9667,CHEBI:16914,MONDO:0006608
CHEBI:28304,CHEBI:192031,MONDO:0007446
CHEBI:25187,DRUGBANK:DB11082,MONDO:0006609
CHEBI:9321,CHEBI:28971,UMLS:C4727977
CHEBI:28748,UNII:4F4X42SYQ6,MONDO:0100280
CHEBI:38545,CHEBI:31932,MONDO:0005044
CHEBI:27373,CHEBI:3614,UMLS:C5437085
CHEBI:10454,CHEBI:135214,UMLS:C0860603
UMLS:C2987409,CHEBI:63791,MONDO:0010643
UNII:D99YVK4L0X,CHEBI:45863,EFO:0006911
CHEBI:474053,CHEBI:6456,MONDO:0021839
CHEBI:474053,CHEBI:6456,MONDO:0021839
CHEBI:25107,CHEBI:27363,MONDO:0006844
CHEBI:38545,CHEBI:15365,MONDO:0002928
UMLS:C2346820,UMLS:C1367202,MONDO:0024883
CHEBI:145994,CHEBI:95341,MONDO:0004753
UNII:2Z3DQD2JHM,UMLS:C5422688,MONDO:0005821
CHEBI:4672,CHEBI:27899,MONDO:0005233
CHEBI:31623,PUBCHEM.COMPOUND:3467,NCIT:C111970
CHEBI:85155,CHEBI:85161,EFO:0006911
CHEBI:26710,CHEBI:27373,MONDO:0003014
CHEBI:52010,CHEBI:81717,UMLS:C0571550
CHEBI:28177,CHEBI:28939,MONDO:0004979
UNII:X05U0N2RCO,CHEBI:4672,UMLS:C4727179
CHEBI:17650,CHEBI:6456,UMLS:C0033775
CHEBI:28674,CHEBI:41879,MONDO:0001718
CHEBI:133009,CHEBI:85083,UMLS:C4049392
CHEBI:28971,CHEBI:9321,MONDO:0005113
CHEBI:33118,CHEBI:33118,NCIT:C187286
UNII:9810NUL4D1,CHEBI:3207,MONDO:0004979
CHEBI:66901,CHEBI:90951,MONDO:0009061
UNII:GE2T1418SV,CHEBI:75037,MONDO:0005002
CHEBI:75037,UNII:GE2T1418SV,MONDO:0005002
CHEBI:7507,CHEBI:17650,MONDO:0006614
CHEBI:48981,CHEBI:30114,HP:0000225
CHEBI:135624,CHEBI:31739,MONDO:0021245
CHEBI:2676,CHEBI:48947,MONDO:0005246
CHEBI:3614,CHEBI:94563,MONDO:0021245
CHEBI:85083,CHEBI:85089,UMLS:C4049418
CHEBI:100241,CHEBI:41879,MONDO:0005975
CHEBI:90217,CHEBI:28680,MONDO:0018874
CHEBI:8310,CHEBI:6456,MONDO:0004795
CHEBI:4903,CHEBI:50815,MONDO:0011438
CHEBI:36773,UNII:2R04ONI662,HP:0003326
UNII:RUU8G67GQM,CHEBI:16914,HP:0003326
CHEBI:135976,CHEBI:25187,HP:0003418
CHEBI:3697,CHEBI:190509,UMLS:C0852351
CHEBI:50275,CHEBI:32139,MONDO:0007186
CHEBI:2500,CHEBI:16914,HP:0003418
CHEBI:15365,CHEBI:22652,NCIT:C78640
CHEBI:30746,CHEBI:16914,MONDO:0004678
CHEBI:9468,CHEBI:116735,UMLS:C0021564
CHEBI:3697,CHEBI:190509,UMLS:C1535882
CHEBI:52010,CHEBI:9667,MONDO:0006004
CHEBI:15882,CHEBI:16914,MONDO:0004678
CHEBI:5134,CHEBI:64064,MONDO:0005002
CHEBI:74460,CHEBI:17650,UMLS:C0040250
CHEBI:28674,CHEBI:84115,MONDO:0005551
CHEBI:25107,CHEBI:27363,UMLS:C0235950
CHEBI:3508,CHEBI:29377,UMLS:C4727978
CHEBI:7507,UMLS:C0004599,UMLS:C1322253
CHEBI:7660,CHEBI:36560,MONDO:0000879
UNII:472LWJ3Y9N,CHEBI:22984,UMLS:C0392519
CHEBI:9329,CHEBI:8673,MONDO:0005136
UNII:4O5J85GJJB,CHEBI:41879,UMLS:C4551678
CHEBI:3614,CHEBI:6456,UMLS:C0851439
CHEBI:51209,CHEBI:5551,MONDO:0005709
CHEBI:5864,CHEBI:17905,MONDO:0003510
CHEBI:134719,CHEBI:9421,MONDO:0001085
CHEBI:28674,CHEBI:3077,MONDO:0005961
CHEBI:17650,CHEBI:8357,HP:0012390
CHEBI:31498,CHEBI:9667,UMLS:C0043345
CHEBI:77822,CHEBI:7459,UMLS:C0278140
CHEBI:15940,CHEBI:94731,MONDO:0005554
CHEBI:38545,CHEBI:15365,UMLS:C1996962
UMLS:C3885145,CHEBI:44185,MONDO:0100345
CHEBI:31932,CHEBI:2668,HP:0002757
CHEBI:9927,CHEBI:2668,UniProtKB:O75175
CHEBI:9927,CHEBI:5778,UniProtKB:O75175
CHEBI:5778,CHEBI:601027,MONDO:0005468
CHEBI:34764,CHEBI:7507,UMLS:C1720798
CHEBI:50815,CHEBI:4903,HP:0000132
CHEBI:64312,CHEBI:145499,MONDO:0004975
CHEBI:31498,UMLS:C0111046,MONDO:0001684
CHEBI:22652,CHEBI:18248,UMLS:C0240066
CHEBI:15640,DRUGBANK:DB11209,UMLS:C0240066
CHEBI:3127,CHEBI:5778,MONDO:0005044
CHEBI:601027,CHEBI:2668,MONDO:0005044
CHEBI:47426,CHEBI:9671,MONDO:0005044
UNII:R43D2573WO,CHEBI:5778,MONDO:0005044
CHEBI:7476,CHEBI:94557,HP:0002487
CHEBI:6909,CHEBI:6923,MONDO:0007019
CHEBI:3374,CHEBI:44445,HP:0003419
CHEBI:4534,CHEBI:92712,UMLS:C0947873
CHEBI:15940,CHEBI:94731,HP:0003419
CHEBI:17924,CHEBI:17754,MONDO:0002203
CHEBI:47381,CHEBI:7789,UMLS:C0278147
CHEBI:16914,CHEBI:78320,MONDO:0001209
UMLS:C2346820,UMLS:C1367202,UMLS:C0278987
CHEBI:28674,CHEBI:84115,HP:0025337
CHEBI:94848,CHEBI:27306,HP:0002013
CHEBI:8093,CHEBI:3398,HP:0001742
CHEBI:116735,CHEBI:3614,HP:0033050
CHEBI:71255,CHEBI:39867,MONDO:0004985
UMLS:C0010592,CHEBI:2948,UMLS:C0400968
CHEBI:3614,CHEBI:187892,MONDO:0001039
CHEBI:135547,CHEBI:94773,HP:0100607
CHEBI:27373,CHEBI:10082,HP:0001742
CHEBI:8093,CHEBI:5855,HP:0001742
CHEBI:8093,CHEBI:5855,HP:0001742
CHEBI:51209,CHEBI:46195,HP:0001742
CHEBI:291342,CHEBI:8093,HP:0001742
CHEBI:16914,CHEBI:34764,MONDO:0015597
CHEBI:16204,CHEBI:31038,NCIT:C78593
CHEBI:7507,UMLS:C0004599,CHEBI:15377
CHEBI:74460,CHEBI:17650,MONDO:0021340
CHEBI:50848,CHEBI:135611,MONDO:0020950
CHEBI:135136,CHEBI:6909,MONDO:0005644
